id,week_of_outbreak,state_ut,district,disease,cases,deaths,day,month,year,latitude,longitude,precipitation,lai,temp,disease_category,death_rate,date,lag_1,lag_2,lag_3,lag_6,lag_12,roll_3_mean,roll_6_mean,roll_3_std,roll_6_std,month_sin,month_cos,temp_change,precipitation_change,lai_change,spike_ratio,acceleration,growth_rate,outbreak_flag,outbreak_frequency_12m,log_cases,outbreak
2290,31st week,Andhra Pradesh,Cuddapah,Acute Diarrhoeal Disease,51.0,1,31,7,2017,14.4956602,78.8349278,0.087073812,6.0,308.0466666,Diarrheal Diseases,0.019230769230769232,2017-07-01,42.0,14.0,29.0,0.0,0.0,28.333333333333332,0.0,14.011899704655802,0.0,-0.4999999999999997,-0.8660254037844388,6.926666599999976,-0.017003043999999995,-3.0,1.7386363636363638,28.0,0.43333333333333335,0,0.0,3.9512437185814275,0
1449,13th week,Andhra Pradesh,Cuddapah,Acute Diarrhoeal Disease,25.0,1,31,3,2018,14.4956602,78.8349278,0.004435096,8.0,310.1233334,Diarrheal Diseases,0.038461538461538464,2018-03-01,51.0,42.0,14.0,0.0,0.0,35.666666666666664,0.0,19.295940851208407,0.0,1.0,6.123233995736766e-17,2.076666799999998,-0.082638716,2.0,0.6818181818181819,9.0,2.466666666666667,0,0.0,3.258096538021482,0
7991,6th week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,25.0,0,12,1,2010,16.99842865,81.71561488,0.00894307,13.0,300.535,Diarrheal Diseases,0.0,2010-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0.0,0.0,0.0,25.0,0.0,0.0,0,0.0,3.258096538021482,0
7782,41st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,55.0,0,9,10,2011,16.99842865,81.71561488,0.019235005,18.0,304.14,Diarrheal Diseases,0.0,2011-10-01,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,3.6049999999999613,0.010291935,5.0,55.0,25.0,25.0,1,0.0,4.02535169073515,1
6598,28th week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,41.0,0,6,7,2012,16.99842865,81.71561488,0.839590948,13.0,305.8,Diarrheal Diseases,0.0,2012-07-01,55.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,1.660000000000025,0.820355943,-5.0,41.0,30.0,55.0,0,0.0,3.7376696182833684,0
6960,45th week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,224.0,0,5,11,2012,16.99842865,81.71561488,1.285813591,19.0,299.28,Diarrheal Diseases,0.0,2012-11-01,41.0,55.0,25.0,0.0,0.0,40.333333333333336,0.0,15.01110699893027,0.0,-0.5000000000000004,0.8660254037844384,-6.520000000000039,0.4462226429999999,6.0,5.419354838709677,-14.0,0.6153846153846154,1,0.0,5.41610040220442,1
5371,16th week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,30.0,0,16,4,2013,16.99842865,81.71561488,0.000661192,10.0,307.216,Diarrheal Diseases,0.0,2013-04-01,224.0,41.0,55.0,0.0,0.0,106.66666666666667,0.0,101.85447134678641,0.0,0.8660254037844387,-0.4999999999999998,7.9360000000000355,-1.285152399,-9.0,0.2786377708978328,183.0,3.017857142857143,0,0.0,3.4339872044851463,0
4906,31st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,110.0,0,30,7,2014,16.99842865,81.71561488,1.741450456,7.0,300.55,Diarrheal Diseases,0.0,2014-07-01,30.0,224.0,41.0,0.0,0.0,98.33333333333333,0.0,108.96941466913243,0.0,-0.4999999999999997,-0.8660254037844388,-6.665999999999997,1.740789264,-3.0,1.1073825503355705,-194.0,-0.2619047619047619,1,0.0,4.709530201312334,1
4061,28th week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,29.0,0,8,7,2015,16.99842865,81.71561488,0.10255748,16.0,302.88,Diarrheal Diseases,0.0,2015-07-01,110.0,30.0,224.0,25.0,0.0,121.33333333333333,80.83333333333333,97.49529903197043,76.55433800031626,-0.4999999999999997,-0.8660254037844388,2.329999999999984,-1.638892976,9.0,0.23705722070844687,80.0,-0.5066666666666667,0,0.0,3.4011973816621555,0
4423,41st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,182.0,0,7,10,2015,16.99842865,81.71561488,0.786179059,17.5,301.655,Diarrheal Diseases,0.0,2015-10-01,29.0,110.0,30.0,55.0,0.0,56.333333333333336,81.5,46.47938611183817,75.98618295453457,-0.8660254037844386,0.5000000000000001,-1.2250000000000227,0.683621579,1.5,3.1744186046511627,-81.0,-0.03225806451612903,1,0.0,5.209486152841421,1
2707,10th week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,10.0,0,7,3,2016,16.99842865,81.71561488,0.03940526,12.0,301.7333334,Diarrheal Diseases,0.0,2016-03-01,182.0,29.0,110.0,41.0,0.0,107.0,102.66666666666667,76.54410493303844,84.35559653435371,1.0,6.123233995736766e-17,0.07833340000001954,-0.746773799,-5.5,0.09259259259259259,153.0,0.6486486486486487,0,0.0,2.3978952727983707,0
3268,31st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,14.0,0,4,8,2016,16.99842865,81.71561488,1.40035154,9.0,303.3241667,Diarrheal Diseases,0.0,2016-08-01,10.0,182.0,29.0,224.0,0.0,73.66666666666667,97.5,94.2991693141214,89.66995037357833,-0.8660254037844385,-0.5000000000000004,1.5908332999999857,1.3609462799999998,-3.0,0.1875,-172.0,-0.6333333333333333,0,0.0,2.70805020110221,0
1949,1st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,15.0,0,5,1,2017,16.99842865,81.71561488,0.000229435,25.0,300.392,Diarrheal Diseases,0.0,2017-01-01,14.0,10.0,182.0,30.0,0.0,68.66666666666667,62.5,98.16992071573316,69.02680638708414,0.49999999999999994,0.8660254037844387,-2.932166699999982,-1.400122105,16.0,0.21531100478468898,4.0,-0.9180327868852459,0,0.0,2.772588722239781,0
2405,36th week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,24.0,0,3,9,2017,16.99842865,81.71561488,0.324461538,20.0,300.93,Diarrheal Diseases,0.0,2017-09-01,15.0,14.0,10.0,110.0,0.0,13.0,60.0,2.6457513110649313,70.69087635614655,-1.0,-1.8369701987210297e-16,0.5380000000000109,0.324232103,-5.0,1.7142857142857142,1.0,0.45454545454545453,0,0.0,3.2188758248682006,0
2492,41st week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,67.0,0,9,10,2017,16.99842865,81.71561488,0.578067613,17.0,298.09,Diarrheal Diseases,0.0,2017-10-01,24.0,15.0,14.0,29.0,25.0,17.666666666666668,45.666666666666664,5.507570547286259,67.15554084859019,-0.8660254037844386,0.5000000000000001,-2.840000000000032,0.253606075,-3.0,3.589285714285714,9.0,0.6666666666666666,1,4.0,4.219507705176107,1
1404,6th week,Andhra Pradesh,East Godavari,Acute Diarrhoeal Disease,9.0,0,5,2,2018,16.99842865,81.71561488,3.28e-05,16.0,302.7833334,Diarrheal Diseases,0.0,2018-02-01,67.0,24.0,15.0,182.0,55.0,35.333333333333336,52.0,27.790885796126307,67.06116610975386,0.8660254037844386,0.5000000000000001,4.693333400000029,-0.5780348129999999,-1.0,0.2477064220183486,43.0,3.25,0,5.0,2.302585092994046,0
7121,11th week,Andhra Pradesh,Godavari,Acute Diarrhoeal Disease,19.0,0,19,3,2011,16.99842865,81.71561488,0.00115601,13.0,305.74,Diarrheal Diseases,0.0,2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,19.0,0.0,0.0,0,0.0,2.995732273553991,0
8088,19th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,45.0,2,1,5,2010,16.2915189,80.4541588,0.008228922,5.0,310.272,Diarrheal Diseases,0.043478260869565216,2010-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,45.0,0.0,0.0,0,0.0,3.828641396489095,0
1402,5th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,7.0,2,31,1,2018,16.2915189,80.4541588,0.004933707,9.0,304.376,Diarrheal Diseases,0.25,2018-01-01,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,-5.896000000000015,-0.0032952149999999998,4.0,7.0,45.0,45.0,0,0.0,2.0794415416798357,0
1424,9th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,168.0,2,4,3,2018,16.2915189,80.4541588,8.66e-05,8.0,311.956,Diarrheal Diseases,0.011834319526627219,2018-03-01,7.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,7.580000000000041,-0.004847107,-1.0,168.0,-38.0,7.0,1,0.0,5.1298987149230735,1
1436,10th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,1987.0,4,6,3,2018,16.2915189,80.4541588,6.73e-05,8.5,311.896,Diarrheal Diseases,0.002012072434607646,2018-03-01,168.0,7.0,45.0,0.0,0.0,73.33333333333333,0.0,84.15660005806635,0.0,1.0,6.123233995736766e-17,-0.060000000000002274,-1.930000000000001e-05,0.5,26.730941704035875,161.0,2.6739130434782608,1,0.0,7.59488438721652,1
1448,13th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,21.0,2,28,3,2018,16.2915189,80.4541588,0.009486841,9.0,311.656,Diarrheal Diseases,0.09090909090909091,2018-03-01,1987.0,168.0,7.0,0.0,0.0,720.6666666666666,0.0,1099.6273611243644,0.0,1.0,6.123233995736766e-17,-0.2400000000000091,0.009419541,0.5,0.02909930715935335,1819.0,247.5,0,0.0,3.091042453358316,0
1463,15th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,19.0,2,13,4,2018,16.2915189,80.4541588,0.011106983,7.0,311.4833334,Diarrheal Diseases,0.1,2018-04-01,21.0,1987.0,168.0,0.0,0.0,725.3333333333334,0.0,1095.1047134102444,0.0,0.8660254037844387,-0.4999999999999998,-0.17266660000001366,0.0016201420000000015,-2.0,0.026158788435061954,-1966.0,-0.8698224852071006,0,0.0,2.995732273553991,0
1550,23rd week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,35.0,2,1,6,2018,16.2915189,80.4541588,0.017010783,5.0,312.0733334,Diarrheal Diseases,0.05555555555555555,2018-06-01,19.0,21.0,1987.0,45.0,0.0,675.6666666666666,374.5,1135.6484197731857,792.182744068564,1.2246467991473532e-16,-1.0,0.5900000000000318,0.005903800000000001,-2.0,0.05172413793103449,-2.0,-0.9899396378269618,0,0.0,3.58351893845611,0
1569,24th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,53.0,2,14,6,2018,16.2915189,80.4541588,0.140784907,5.0,307.76,Diarrheal Diseases,0.037037037037037035,2018-06-01,35.0,19.0,21.0,7.0,0.0,25.0,372.8333333333333,8.717797887068125,793.0246948655929,1.2246467991473532e-16,-1.0,-4.313333400000033,0.12377412399999999,0.0,2.0384615384615383,16.0,0.6363636363636364,0,0.0,3.9889840465642745,0
818,20th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,23.0,2,14,5,2019,16.2915189,80.4541588,0.006561508,5.0,315.024,Diarrheal Diseases,0.08333333333333333,2019-05-01,53.0,35.0,19.0,168.0,0.0,35.666666666666664,380.5,17.00980109622413,788.9927122603858,0.49999999999999994,-0.8660254037844387,7.26400000000001,-0.134223399,0.0,0.6272727272727273,18.0,1.7,0,0.0,3.1780538303479458,0
1147,39th week,Andhra Pradesh,Guntur,Acute Diarrhoeal Disease,38.0,2,23,9,2019,16.2915189,80.4541588,1.075276598,9.0,303.1266666,Diarrheal Diseases,0.05128205128205128,2019-09-01,23.0,53.0,35.0,1987.0,0.0,37.0,356.3333333333333,15.099668870534048,798.960991955594,-1.0,-1.8369701987210297e-16,-11.89733339999998,1.06871509,4.0,1.0,-30.0,-0.3333333333333333,0,0.0,3.6635616461296463,0
8653,25th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,39.0,0,19,6,2009,14.4752936,78.8216861,0.053051047,8.0,310.14,Diarrheal Diseases,0.0,2009-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,39.0,0.0,0.0,0,0.0,3.6888794541139363,0
8686,27th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,18.0,0,3,7,2009,14.4752936,78.8216861,0.119772119,8.0,310.12,Diarrheal Diseases,0.0,2009-07-01,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-0.01999999999998181,0.06672107199999999,0.0,18.0,39.0,39.0,0,0.0,2.9444389791664403,0
8708,28th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,50.0,0,11,7,2009,14.4752936,78.8216861,0.225771514,8.0,308.84,Diarrheal Diseases,0.0,2009-07-01,18.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,-1.2800000000000296,0.10599939500000001,0.0,50.0,-21.0,18.0,0,0.0,3.9318256327243257,0
8973,51st week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,65.0,0,15,12,2009,14.4752936,78.8216861,0.00722075,9.0,302.14,Diarrheal Diseases,0.0,2009-12-01,50.0,18.0,39.0,0.0,0.0,35.666666666666664,0.0,16.258331197676267,0.0,-2.4492935982947064e-16,1.0,-6.699999999999989,-0.218550764,1.0,1.772727272727273,32.0,0.275,1,0.0,4.189654742026425,1
8089,19th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,17.0,0,10,5,2010,14.4752936,78.8216861,0.011986718,5.0,314.276,Diarrheal Diseases,0.0,2010-05-01,65.0,50.0,18.0,0.0,0.0,44.333333333333336,0.0,24.00694344004112,0.0,0.49999999999999994,-0.8660254037844387,12.136000000000024,0.004765968000000001,-4.0,0.375,15.0,2.473684210526316,0,0.0,2.8903717578961645,0
8111,20th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,18.0,0,10,5,2010,14.4752936,78.8216861,0.011986718,5.0,314.276,Diarrheal Diseases,0.0,2010-05-01,17.0,65.0,50.0,0.0,0.0,44.0,0.0,24.55605831561735,0.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,0.4,-48.0,-0.6470588235294118,0,0.0,2.9444389791664403,0
8129,21st week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,42.0,0,19,5,2010,14.4752936,78.8216861,0.023077777,6.0,316.3933334,Diarrheal Diseases,0.0,2010-05-01,18.0,17.0,65.0,39.0,0.0,33.333333333333336,34.5,27.42869543622761,20.206434618705003,0.49999999999999994,-0.8660254037844387,2.117333400000007,0.011091059,1.0,1.2233009708737863,1.0,-0.7121212121212122,0,0.0,3.7612001156935624,0
8191,24th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,39.0,0,6,6,2010,14.4752936,78.8216861,0.096898694,6.0,313.3533334,Diarrheal Diseases,0.0,2010-06-01,42.0,18.0,17.0,18.0,0.0,25.666666666666668,35.0,14.153915830374764,20.376457003120045,1.2246467991473532e-16,-1.0,-3.0400000000000205,0.07382091699999999,0.0,1.4625,24.0,1.3888888888888888,0,0.0,3.6888794541139363,0
8211,25th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,115.0,0,15,6,2010,14.4752936,78.8216861,0.971876673,7.0,309.87,Diarrheal Diseases,0.0,2010-06-01,39.0,42.0,18.0,50.0,0.0,33.0,38.5,13.076696830622017,18.598387026836495,1.2246467991473532e-16,-1.0,-3.4833333999999923,0.8749779790000001,1.0,3.3823529411764706,-3.0,1.105263157894737,1,0.0,4.7535901911063645,1
8212,25th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,38.0,0,17,6,2010,14.4752936,78.8216861,0.967807413,6.0,309.38,Diarrheal Diseases,0.0,2010-06-01,115.0,39.0,42.0,65.0,0.0,65.33333333333333,49.333333333333336,43.038742236888524,36.72964288781837,1.2246467991473532e-16,-1.0,-0.4900000000000091,-0.0040692600000000745,-1.0,0.5728643216080402,76.0,1.697674418604651,0,0.0,3.6635616461296463,0
8230,26th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,20.0,0,25,6,2010,14.4752936,78.8216861,0.161138337,6.0,307.4,Diarrheal Diseases,0.0,2010-06-01,38.0,115.0,39.0,17.0,0.0,64.0,44.833333333333336,44.17012565071554,36.07446003291895,1.2246467991473532e-16,-1.0,-1.9800000000000182,-0.8066690759999999,0.0,0.3076923076923077,-77.0,-0.025,0,0.0,3.044522437723423,0
8255,27th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,71.0,0,3,7,2010,14.4752936,78.8216861,0.251918523,8.0,308.4,Diarrheal Diseases,0.0,2010-07-01,20.0,38.0,115.0,18.0,0.0,57.666666666666664,45.333333333333336,50.46120622154541,35.62957572953496,-0.4999999999999997,-0.8660254037844388,1.0,0.09078018600000001,2.0,1.2102272727272727,-18.0,-0.8189655172413793,1,0.0,4.276666119016055,1
8256,27th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,14.0,0,1,7,2010,14.4752936,78.8216861,0.083857867,9.0,308.4,Diarrheal Diseases,0.0,2010-07-01,71.0,20.0,38.0,42.0,39.0,43.0,54.166666666666664,25.865034312755135,34.0318478291536,-0.4999999999999997,-0.8660254037844388,0.0,-0.168060656,1.0,0.3181818181818182,51.0,0.8461538461538461,0,3.0,2.70805020110221,0
8344,31st week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,37.0,0,26,7,2010,14.4752936,78.8216861,0.41130478,10.0,308.84,Diarrheal Diseases,0.0,2010-07-01,14.0,71.0,20.0,39.0,18.0,35.0,49.5,31.320919526731668,37.75049668547422,-0.4999999999999997,-0.8660254037844388,0.4399999999999977,0.32744691299999995,1.0,1.0277777777777777,-57.0,-0.2857142857142857,0,3.0,3.6375861597263857,0
8367,33rd week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,53.0,0,26,7,2010,14.4752936,78.8216861,0.41130478,10.0,308.84,Diarrheal Diseases,0.0,2010-07-01,37.0,14.0,71.0,115.0,50.0,40.666666666666664,49.166666666666664,28.67635495200417,37.8703930091393,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,1.272,23.0,-0.4722222222222222,0,3.0,3.9889840465642745,0
8413,34th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,17.0,0,2,7,2010,14.4752936,78.8216861,0.20702815,9.0,308.4,Diarrheal Diseases,0.0,2010-07-01,53.0,37.0,14.0,38.0,65.0,34.666666666666664,38.833333333333336,19.604421270043513,21.02775943049251,-0.4999999999999997,-0.8660254037844388,-0.4399999999999977,-0.20427663,-1.0,0.47663551401869164,16.0,2.6,0,3.0,2.8903717578961645,0
7258,21st week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,32.0,0,26,5,2011,14.4752936,78.8216861,0.030107038,8.0,312.096,Diarrheal Diseases,0.0,2011-05-01,17.0,53.0,37.0,20.0,17.0,35.666666666666664,35.333333333333336,18.03699901129161,22.86190426597633,0.49999999999999994,-0.8660254037844387,3.6960000000000264,-0.176921112,-1.0,0.8727272727272728,-36.0,-0.5263157894736842,0,2.0,3.4965075614664802,0
7275,22nd week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,42.0,0,3,6,2011,14.4752936,78.8216861,0.241466197,7.0,310.4533334,Diarrheal Diseases,0.0,2011-06-01,32.0,17.0,53.0,71.0,18.0,34.0,37.333333333333336,18.083141320025156,21.7500957852297,1.2246467991473532e-16,-1.0,-1.642666599999984,0.211359159,-1.0,1.2,15.0,-0.3888888888888889,0,2.0,3.7612001156935624,0
7417,28th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,10.0,0,14,7,2011,14.4752936,78.8216861,0.129998848,5.0,308.85,Diarrheal Diseases,0.0,2011-07-01,42.0,32.0,17.0,14.0,42.0,30.333333333333332,32.5,12.583057392117974,14.923136399564273,-0.4999999999999997,-0.8660254037844388,-1.6033333999999968,-0.111467349,-2.0,0.3191489361702128,10.0,1.3888888888888888,0,2.0,2.3978952727983707,0
7455,29th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,10.0,0,14,7,2011,14.4752936,78.8216861,0.129998848,5.0,308.85,Diarrheal Diseases,0.0,2011-07-01,10.0,42.0,32.0,37.0,39.0,28.0,31.833333333333332,16.370705543744947,15.967675681409201,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0.0,0.3448275862068966,-32.0,-0.6666666666666666,0,2.0,2.3978952727983707,0
7825,43rd week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,13.0,0,21,10,2011,14.4752936,78.8216861,0.00568644,16.0,305.52,Diarrheal Diseases,0.0,2011-10-01,10.0,10.0,42.0,53.0,115.0,20.666666666666668,27.333333333333332,18.47520861406808,17.907168024751062,-0.8660254037844386,0.5000000000000001,-3.330000000000041,-0.124312408,11.0,0.6,0.0,-0.7441860465116279,0,2.0,2.6390573296152584,0
7826,43rd week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,33.0,0,23,10,2011,14.4752936,78.8216861,0.006725898,16.0,307.49,Diarrheal Diseases,0.0,2011-10-01,13.0,10.0,10.0,17.0,38.0,11.0,20.666666666666668,1.732050807569678,13.29160135825127,-0.8660254037844386,0.5000000000000001,1.9700000000000273,0.001039458,0.0,2.75,3.0,0.2727272727272727,0,1.0,3.5263605246161616,0
6451,21st week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,42.0,1,16,5,2012,14.4752936,78.8216861,0.101656232,6.0,314.0666666,Diarrheal Diseases,0.023255813953488372,2012-05-01,33.0,13.0,10.0,32.0,20.0,18.666666666666668,23.333333333333332,12.503332889007456,13.995237285114781,0.49999999999999994,-0.8660254037844387,6.57666660000001,0.094930334,-10.0,2.135593220338983,20.0,2.090909090909091,0,1.0,3.7612001156935624,0
7000,49th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,31.0,0,8,12,2012,14.4752936,78.8216861,0.469973827,14.0,304.37,Diarrheal Diseases,0.0,2012-12-01,42.0,33.0,13.0,42.0,71.0,29.333333333333332,25.0,14.843629385474928,15.722595205626845,-2.4492935982947064e-16,1.0,-9.696666600000015,0.368317595,8.0,1.0219780219780221,9.0,2.0714285714285716,0,1.0,3.4657359027997265,0
7011,50th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,25.0,0,10,12,2012,14.4752936,78.8216861,0.396222029,11.5,302.7133334,Diarrheal Diseases,0.0,2012-12-01,31.0,42.0,33.0,10.0,14.0,35.333333333333336,23.166666666666668,5.859465277082406,13.876839217439503,-2.4492935982947064e-16,1.0,-1.656666599999994,-0.07375179800000004,-2.5,0.6880733944954128,-11.0,-0.058823529411764705,0,0.0,3.258096538021482,0
5555,26th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,48.0,2,28,6,2013,14.4752936,78.8216861,0.082561843,6.0,309.6,Diarrheal Diseases,0.04081632653061224,2013-06-01,25.0,31.0,42.0,10.0,37.0,32.666666666666664,25.666666666666668,8.621678104251782,12.290918056299411,1.2246467991473532e-16,-1.0,6.886666600000012,-0.313660186,-5.5,1.425742574257426,-6.0,-0.3953488372093023,0,0.0,3.8918202981106265,0
4060,28th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,101.0,0,6,7,2015,14.4752936,78.8216861,0.009533109,7.0,307.27,Diarrheal Diseases,0.0,2015-07-01,48.0,25.0,31.0,13.0,53.0,34.666666666666664,32.0,11.9303534454489,12.393546707863736,-0.4999999999999997,-0.8660254037844388,-2.330000000000041,-0.073028734,1.0,2.8317757009345796,23.0,0.53125,1,0.0,4.624972813284271,1
4214,34th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,35.0,0,22,8,2015,14.4752936,78.8216861,0.302286969,4.0,312.68,Diarrheal Diseases,0.0,2015-08-01,101.0,48.0,25.0,33.0,17.0,58.0,46.666666666666664,38.97435053981014,27.847202133547746,-0.8660254037844385,-0.5000000000000004,5.410000000000025,0.29275386000000003,-3.0,0.5932203389830508,53.0,2.923076923076923,0,1.0,3.58351893845611,0
4245,35th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,23.0,0,27,8,2015,14.4752936,78.8216861,0.131455193,4.0,305.06,Diarrheal Diseases,0.0,2015-08-01,35.0,101.0,48.0,42.0,32.0,61.333333333333336,47.0,34.96188400720608,27.66224864323216,-0.8660254037844385,-0.5000000000000004,-7.6200000000000045,-0.17083177600000002,0.0,0.3689839572192513,-66.0,-0.2653061224489796,0,1.0,3.1780538303479458,0
2985,24th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,14.0,0,13,6,2016,14.4752936,78.8216861,0.296688057,6.0,309.54,Diarrheal Diseases,0.0,2016-06-01,23.0,35.0,101.0,31.0,42.0,53.0,43.833333333333336,41.99999999999999,29.383101719639235,1.2246467991473532e-16,-1.0,4.480000000000018,0.165232864,2.0,0.25925925925925924,-12.0,-0.7647058823529411,0,1.0,2.70805020110221,0
3118,28th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,42.0,0,12,7,2016,14.4752936,78.8216861,0.104076856,9.0,301.12,Diarrheal Diseases,0.0,2016-07-01,14.0,23.0,35.0,25.0,10.0,24.0,41.0,10.535653752852834,31.603797240205168,-0.4999999999999997,-0.8660254037844388,-8.420000000000016,-0.192611201,3.0,1.68,-9.0,-0.5833333333333334,0,1.0,3.7612001156935624,0
2029,14th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,48.0,0,7,4,2017,14.4752936,78.8216861,0.001862683,9.0,313.704,Diarrheal Diseases,0.0,2017-04-01,42.0,14.0,23.0,48.0,10.0,26.333333333333332,43.833333333333336,14.294521094927775,30.629506471157292,0.8660254037844387,-0.4999999999999998,12.584000000000003,-0.10221417299999999,0.0,1.7560975609756098,28.0,0.7916666666666666,0,1.0,3.8918202981106265,0
2101,21st week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,62.0,0,22,5,2017,14.4752936,78.8216861,0.039405272,6.0,315.5733334,Diarrheal Diseases,0.0,2017-05-01,48.0,42.0,14.0,101.0,13.0,34.666666666666664,43.833333333333336,18.147543451754967,30.629506471157292,0.49999999999999994,-0.8660254037844387,1.8693334000000164,0.037542589,-3.0,1.738317757009346,6.0,2.2666666666666666,1,1.0,4.143134726391533,1
914,27th week,Andhra Pradesh,Kadapa,Acute Diarrhoeal Disease,282.0,0,30,6,2019,14.4752936,78.8216861,0.227610976,3.0,313.94,Diarrheal Diseases,0.0,2019-06-01,62.0,48.0,42.0,35.0,33.0,50.666666666666664,37.333333333333336,10.263202878893763,17.316658646132247,1.2246467991473532e-16,-1.0,-1.6333334000000264,0.188205704,-3.0,5.458064516129032,14.0,0.46511627906976744,1,2.0,5.645446897643238,1
